device_id,cpu,cpu_best,cpu_level,cpu_desc,front_pix,front_pix_best,front_pix_level,front_pix_desc,back_pix,back_pix_level,back_pix_desc,back_pix_best,ram,ram_best,ram_level,ram_desc,battery,battery_best,battery_level,battery_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc
1432086,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432087,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432100,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.74英寸,8.3英寸,76.33,需双手打字,1600*720px,3840*2160,10.74,720P普清
1432101,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.74英寸,8.3英寸,76.33,需双手打字,1600*720px,3840*2160,10.74,720P普清
1432134,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1432138,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1432139,联发科 天玑8200,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1432158,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432159,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432160,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432161,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432162,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432163,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432164,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432165,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432166,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432225,联发科 天玑1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432226,联发科 天玑1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432227,联发科 天玑1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432228,高通 骁龙4 Gen1,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432229,高通 骁龙4 Gen1,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432230,高通 骁龙4 Gen1,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432231,联发科 天玑1080,骁龙8 Gen3,0,"",2亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432235,联发科 天玑1080,骁龙8 Gen3,0,"",2亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4300mAh,"",28.99,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432236,联发科 天玑1080,骁龙8 Gen3,0,"",2亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432265,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432270,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400×1080px,3840*2160,58.41,1080P高清
1432417,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432439,联发科 天玑8100,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5080mAh,"",88.71,大电池,6.6英寸,8.3英寸,46.45,需双手打字,2460x1080px,3840*2160,67.4,1080P高清
1432465,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432523,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.74英寸,8.3英寸,76.33,需双手打字,2772x1240px,3840*2160,81.9,1080P高清
1432524,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.74英寸,8.3英寸,76.33,需双手打字,2772x1240px,3840*2160,81.9,1080P高清
1432662,高通 骁龙778G 4G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,1070万像素,26.95,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.9英寸,8.3英寸,94.66,需双手打字,2790x1188px,3840*2160,79.34,1080P高清
1432663,高通 骁龙778G 4G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,1070万像素,26.95,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4000mAh,"",19.63,大电池,6.9英寸,8.3英寸,94.66,需双手打字,2790x1188px,3840*2160,79.34,1080P高清
1432705,联发科 天玑8200,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1432746,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.56英寸,8.3英寸,39.92,需双手打字,1612x720px,3840*2160,11.4,720P普清
1432749,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.56英寸,8.3英寸,39.92,需双手打字,1612x720px,3840*2160,11.4,720P普清
1432750,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.56英寸,8.3英寸,39.92,需双手打字,1612x720px,3840*2160,11.4,720P普清
1432874,联发科 天玑1080,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433071,联发科 天玑920,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5160mAh,"",90.68,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1433176,联发科 天玑700,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1433177,联发科 天玑700,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,6000mAh,"",98.67,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1433245,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1433266,联发科 天玑700,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.6英寸,8.3英寸,46.45,需双手打字,2408×1080px,3840*2160,60.93,1080P高清
1433349,高通 骁龙 695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4800mAh,"",60.59,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433409,高通 骁龙 695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4800mAh,"",60.59,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433410,高通 骁龙 695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433436,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4700mAh,"",57.26,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433591,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1433615,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1433617,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1433721,高通 骁龙778G,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433722,高通 骁龙778G,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433727,联发科 天玑8100-Max,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4500mAh,"",48.05,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433737,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4700mAh,"",57.26,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433771,联发科 天玑1080,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1433772,联发科 天玑1080,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1434159,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1000万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,3700mAh,"",9.02,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2640x1080px,3840*2160,72.33,1080P高清
1434228,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1434229,联发科 天玑9200,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4810mAh,"",60.86,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2800x1260px,3840*2160,85,1080P高清
1434230,联发科 天玑9200,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4810mAh,"",60.86,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2800x1260px,3840*2160,85,1080P高清
1434231,联发科 天玑9200,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4810mAh,"",60.86,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2800x1260px,3840*2160,85,1080P高清
1434232,联发科 天玑9200,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4870mAh,"",62.07,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2800x1260px,3840*2160,85,1080P高清
1434233,联发科 天玑9200,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4870mAh,"",62.07,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2800x1260px,3840*2160,85,1080P高清
1434339,联发科 天玑900,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1434368,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",1.6亿像素,8000万,6.78,普通级像素,5000万像素,99,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2700x1224px,3840*2160,77.6,1080P高清
1434369,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",1.6亿像素,8000万,6.78,普通级像素,5000万像素,99,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2700x1224px,3840*2160,77.6,1080P高清
1434382,高通 骁龙782G,骁龙8 Gen3,0,"",1.6亿像素,8000万,6.78,普通级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1434383,高通 骁龙782G,骁龙8 Gen3,0,"",1.6亿像素,8000万,6.78,普通级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1434390,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,76.66,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,7.9英寸,8.3英寸,98.54,需双手打字,2272x1984px,3840*2160,90.81,2K超清
1434391,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,76.66,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,7.9英寸,8.3英寸,98.54,需双手打字,2272x1984px,3840*2160,90.81,2K超清
1434392,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,76.66,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,7.9英寸,8.3英寸,98.54,需双手打字,2272x1984px,3840*2160,90.81,2K超清
1434393,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,76.66,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,7.9英寸,8.3英寸,98.54,需双手打字,2272x1984px,3840*2160,90.81,2K超清
1434820,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1434831,,,,,5000万像素,8000万,75.7,高清级像素,500万像素,5.19,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.52英寸,8.3英寸,32.71,需双手打字,1600*720px,3840*2160,10.74,720P普清
1434873,联发科 天玑8200,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1434874,联发科 天玑8200,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1435911,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435912,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435913,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435914,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435915,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435916,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435917,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435921,联发科 天玑8200,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1435922,联发科 天玑8200,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1435923,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435924,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435925,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435926,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1435927,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440px,3840*2160,96.86,2K超清
